ID,L1,L2,Query,Answer,Image,A-1 Scene Domain (Level 1),A-1 Subcategory (Code + Name),A-2 Layout Structure,A-2 Imaging Method,A-2 Font and Text Form,A-2 Geometry and Arrangement,A-2 Image Quality,A-2 Lighting and Screen,A-2 Natural Interference,A-2 Adversarial / Misleading Factors,A-2 Language,A-2 Mixed Layout,Scene Category,A-1 Subcategory_Merged,A-1 Subcategory_Merged 10 Classes
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/39_39.jpg,,,60--39_39.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/4_4.jpg,,,61--4_4.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/40_40.jpg,,,62--40_40.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/41_41.jpg,,,63--41_41.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Mixed Text and Images,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Same-line Mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/42_42.jpg,,,64--42_42.jpg,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Tables,Photo,Printed Text,Obvious Perspective Distortion,Blurry (Motion / Defocus),Shadows / Overexposure / Underexposure,No Issue,Distracting Text Injection,East Asian Text,Same-line Mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/43_43.jpg,,,65--43_43.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/44_44.jpg,,,66--44_44.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Photo,Printed Text,Multi-direction Layout / Vertical Text,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/45_45.jpg,,,67--45_45.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,No Issue,Distracting Text Injection,East Asian Text,Parallel Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/46_46.jpg,,,68--46_46.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Lists,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/47_47.jpg,,,69--47_47.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),Distracting Text Injection,East Asian Text,Same-line Mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/48_48.jpg,,,70--48_48.jpg,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/49_49.jpg,,,71--49_49.jpg,Documents & Office,D02 Academic Papers / Thesis Pages,Paragraphs,Photo,Printed Text,Obvious Perspective Distortion,Clear,No Issue,No Issue,No Interference,East Asian Text,Block-based Multilingual Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/5_5.jpg,,,72--5_5.jpg,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Photo,Printed Text,Obvious Rotation / Tilt,Clear,No Issue,Ticket Overlap / Multiple Receipts Stacked,No Interference,East Asian Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/50_50.jpg,,,73--50_50.jpg,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,Ticket Overlap / Multiple Receipts Stacked,No Interference,East Asian Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/51_51.jpg,,,74--51_51.jpg,Documents & Office,D02 Academic Papers / Thesis Pages,Paragraphs,Photo,Printed Text,Obvious Perspective Distortion,Clear,No Issue,Watermark Overlay,No Interference,East Asian Text,Block-based Multilingual Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/52_52.jpg,,,75--52_52.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),Distracting Text Injection,East Asian Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/53_53.jpg,,,76--53_53.jpg,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Mixed Text and Images,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,East Asian Text,Same-line Mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/54_54.jpg,,,77--54_54.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Tables,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/55_55.jpg,,,78--55_55.jpg,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Photo,Printed Text,Obvious Perspective Distortion,Clear,Reflection / Highlight Obstruction,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),Distracting Text Injection,East Asian Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/56_56.jpg,,,79--56_56.jpg,Documents & Office,D12 Forms / Applications / Questionnaires,Tables,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,Distracting Text Injection,East Asian Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/57_57.jpg,,,80--57_57.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/58_58.jpg,,,81--58_58.jpg,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Photo,Printed Text,Obvious Perspective Distortion,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/59_59.jpg,,,82--59_59.jpg,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Tables,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/6_6.jpg,,,83--6_6.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,East Asian Text,Same-line Mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/60_60.jpg,,,84--60_60.jpg,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/61_61.jpg,,,85--61_61.jpg,Documents & Office,D02 Academic Papers / Thesis Pages,Mixed Text and Images,Photo,Printed Text,Obvious Perspective Distortion,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),Distracting Text Injection,East Asian Text,Parallel Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/62_62.jpg,,,86--62_62.jpg,Documents & Office,D02 Academic Papers / Thesis Pages,Mixed Text and Images,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),Distracting Text Injection,East Asian Text,Non-mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/63_63.jpg,,,87--63_63.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Forms / Key-Value,Photo,Printed Text,Obvious Perspective Distortion,Blurry (Motion / Defocus),Shadows / Overexposure / Underexposure,Watermark Overlay,No Interference,East Asian Text,Parallel Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/64_64.jpg,,,88--64_64.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Lists,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/65_65.jpg,,,89--65_65.jpg,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,East Asian Text,Same-line Mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/66_66.jpg,,,90--66_66.jpg,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Photo,Printed Text,Obvious Perspective Distortion,Blurry (Motion / Defocus),Shadows / Overexposure / Underexposure,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/67_67.jpg,,,91--67_67.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Tables,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Same-line Mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/68_68.jpg,,,92--68_68.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Paragraphs,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,Stamp Overlay,No Interference,East Asian Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/69_69.jpg,,,93--69_69.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Tables,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Same-line Mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/7_7.jpg,,,94--7_7.jpg,Documents & Office,D05 Instructions / Operation Manuals / Guide Pages,Paragraphs,Photo,Printed Text,Obvious Perspective Distortion,Clear,No Issue,No Issue,Distracting Text Injection,East Asian Text,Same-line Mixed Layout,,D05 Instructions / Operation Manuals / Guide Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/70_70.jpg,,,95--70_70.jpg,Documents & Office,D02 Academic Papers / Thesis Pages,Paragraphs,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Parallel Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/71_71.jpg,,,96--71_71.jpg,Documents & Office,D05 Instructions / Operation Manuals / Guide Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D05 Instructions / Operation Manuals / Guide Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/72_72.jpg,,,97--72_72.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Lists,Photo,Printed Text,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/73_73.jpg,,,98--73_73.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Lists,Photo,Printed Text,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,East Asian Text,Same-line Mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/74_74.jpg,,,99--74_74.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_chn_75/8_8.jpg,,,100--8_8.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
